,x
D_6_1-L26,1675.06813688167
D_6_1-L7,1512.30077639092
D_6_1-L54,1288.4999367145
D_6_1-L23,1674.87689695996
D_6_1-L20,1900.28941571545
D_6_1-L33,1203.01591094193
D_6_1-L50,1603.19072699608
D_6_1-L16,1421.96800357834
D_6_1-L47,1141.8606250677
D_6_1-L45,1476.71934484895
D_6_1-L37,1174.9615919767
D_6_1-L43,216.743200483384
D_6_1-L62,937.807557790207
D_6_1-L87,1209.0264981342
D_6_1-L102,1591.22212244507
D_6_1-L42,1481.95391818121
D_6_1-L41,1569.78630297799
D_6_1-L83,1404.31750003569
D_6_1-L96,1746.29538205477
D_6_1-L48,1868.38176437062
D_6_1-L72,698.496349635825
D_6_1-L52,1527.45201372587
D_6_1-L67,1135.5824601422
D_6_1-L35,1317.67802045069
D_6_1-L51,1395.50223296327
D_6_1-L10,1383.30493941919
D_6_1-L85,721.903418868978
D_6_1-L30,494.084916741382
D_6_1-L9,1601.47784422383
D_6_1-L55,1188.71754125277
D_6_1-L44,1633.3417231568
D_6_1-L86,96.3649661863369
D_6_1-L36,1345.59977782563
D_6_1-L53,519.472682769206
D_6_1-L19,1419.13063661496
D_6_1-L60,1545.88551314462
D_6_1-L14,326.698564726402
D_6_1-L98,1676.17900436415
D_6_1-L32,1246.61275392755
D_6_1-L101,2158.24067389965
D_6_1-L78,1291.09620390775
D_6_1-L97,1087.55226878384
D_6_1-L59,1229.64521789616
D_6_1-L38,1074.52984595657
D_6_1-L76,1164.7757384856
D_6_1-L25,1077.18375364894
D_6_1-L100,1264.99977285297
D_6_1-L40,1591.64033837749
D_6_1-L13,1243.39418336836
D_6_1-L1,1302.69500919711
D_6_1-L73,1339.02763058217
D_6_1-L27,1232.34541696755
D_6_1-L99,1307.88305580172
D_6_1-L68,847.747460375133
D_6_1-L28,115.89934568347
D_6_1-L17,1558.25307383396
D_6_1-L90,1326.77230979973
D_6_1-L107,1473.9339022586
D_6_1-L64,865.304970276659
D_6_1-L11,1795.76244060399
D_6_1-L6,1245.12290562961
D_6_1-L29,1017.74755142762
D_6_1-L24,1326.40076697802
D_6_1-L79,1103.8612778111
D_6_1-L56,1621.28562113703
D_6_1-L91,81.249476192946
D_6_1-L65,943.652943346994
D_6_1-L75,1067.59453730246
D_6_1-L3,930.482154416107
D_6_1-L109,2074.47533288042
D_6_1-L95,2002.4612232742
D_6_1-L63,767.786767282763
D_6_1-L66,1319.98839065639
D_6_1-L69,474.92282936213
D_6_1-L106,448.181572665884
D_6_1-L84,1251.86109538038
D_6_1-L5,1039.8439573986
D_6_1-L80,1454.76063152328
D_6_1-L46,1393.93962523705
D_6_1-L31,1321.75712533703
Nm_3_2-L39,114.321826528467
Nm_3_2-L61,308.022278734222
Nm_3_2-L49,353.469069714915
Nm_3_2-L12,203.344368989406
Nm_3_2-L88,398.004792007837
Nm_3_2-L70,11483.2866055028
Nm_3_2-L4,19051.7116484625
Nm_3_2-L92,3051.48890693177
Nm_3_2-L57,878.798123638388
Nm_3_2-L8,839.706196433036
Nm_3_2-L105,275.678295768193
Nm_3_2-L34,306.754954815201
Nm_3_2-L93,7609.06294911682
Nm_3_2-L58,376.383141681081
Nm_3_2-L108,205.869820608365
Nm_3_2-L21,490.543251875454
Nm_3_2-L2,268.910178407514
Nm_3_2-L104,333.076789564447
Nm_3_2-L22,405.404132463537
Nm_3_2-L89,100.238297112232
Nm_3_2-L81,75.7696362107955
Nm_3_2-L82,43.3379449186939
Nm_3_2-L15,168.991731611309
Nm_3_2-L94,207.936517961904
Nm_3_2-L103,505.921885028413
Nm_3_2-L74,446.936932513495
Nm_3_2-L77,165.976594294207
Nm_3_2-L18,874.742996284765
Nm_3_2-L71,164.695310997247
Nm_3_2-L26,433.108905827719
Nm_3_2-L7,156.8509453963
Nm_3_2-L54,828.023542266179
Nm_3_2-L23,170.951629746971
Nm_3_2-L20,566.165341432927
Nm_3_2-L33,262.209451516116
Nm_3_2-L50,453.188854471535
Nm_3_2-L16,185.951090632772
Nm_3_2-L47,156.618181615767
Nm_3_2-L45,477.323001384867
Nm_3_2-L37,212.971876339906
Nm_3_2-L43,133.048055514525
Nm_3_2-L62,230.758543936742
Nm_3_2-L87,512.121857350959
Nm_3_2-L102,208.807744971733
Nm_3_2-L42,26.1967238938519
Nm_3_2-L41,517.273467817833
Nm_3_2-L83,303.994446195446
Nm_3_2-L96,882.088298212654
Nm_3_2-L48,610.586948706013
Nm_3_2-L72,82.580298967804
Nm_3_2-L52,482.046674005249
Nm_3_2-L67,137.877130490515
Nm_3_2-L35,149.950600937038
Nm_3_2-L51,108.749241393986
Nm_3_2-L10,8691.16646588734
Nm_3_2-L85,266.605456288427
Nm_3_2-L30,344.597412794527
Nm_3_2-L9,488.80331455246
Nm_3_2-L55,335.61732821382
Nm_3_2-L44,140.161116610208
Nm_3_2-L86,143.10906635713
Nm_3_2-L36,202.464573528352
Nm_3_2-L53,682.604902604625
Nm_3_2-L19,196.745952750946
Nm_3_2-L60,209.040988721861
Nm_3_2-L14,114.040929977328
Nm_3_2-L98,294.633950887083
Nm_3_2-L32,108.24363928882
Nm_3_2-L101,561.265191132115
Nm_3_2-L78,170.510474868118
Nm_3_2-L97,196.349056958798
Nm_3_2-L59,323.058746033117
Nm_3_2-L38,584.824435320836
Nm_3_2-L76,513.041199186653
Nm_3_2-L25,179.759310426107
Nm_3_2-L100,431.527819481884
Nm_3_2-L40,11671.2279999495
Nm_3_2-L13,427.921833701258
Nm_3_2-L1,134.882600667821
Nm_3_2-L73,934.328248026731
Nm_3_2-L27,549.343422568208
Nm_3_2-L99,371.159039408602
Nm_3_2-L68,155.365441964366
Nm_3_2-L28,509.961533354314
Nm_3_2-L17,477.274730816309
Nm_3_2-L90,20.866081276412
Nm_3_2-L107,313.172425476167
Nm_3_2-L64,319.685315632011
Nm_3_2-L11,379.881000329169
Nm_3_2-L6,304.054635113322
Nm_3_2-L29,442.182866431078
Nm_3_2-L24,477.740460403984
Nm_3_2-L79,206.978886745523
Nm_3_2-L56,174.368165546977
Nm_3_2-L91,256.552178288462
Nm_3_2-L65,25.7507855762964
Nm_3_2-L75,224.886610065115
Nm_3_2-L3,522.91477767619
Nm_3_2-L109,246.026709417065
Nm_3_2-L95,419.624271899212
Nm_3_2-L63,121.581140320108
Nm_3_2-L66,451.798837906461
Nm_3_2-L69,458.600533959895
Nm_3_2-L106,195.030280393201
Nm_3_2-L84,356.823407301619
Nm_3_2-L5,147.527747097324
Nm_3_2-L80,1475.58459569862
Nm_3_2-L46,124.219360676809
Nm_3_2-L31,421.83266880051
Nm_2_3-L39,68.8898879541331
Nm_2_3-L61,115.683477070118
Nm_2_3-L49,409.127457043088
Nm_2_3-L12,155.795167149153
Nm_2_3-L88,108.121691372216
Nm_2_3-L70,296.39022558241
Nm_2_3-L4,16271.7774600316
Nm_2_3-L92,302.916721002788
Nm_2_3-L57,708.263700876272
Nm_2_3-L8,931.420949453504
Nm_2_3-L105,222.716220897385
Nm_2_3-L34,296.122356621962
Nm_2_3-L93,1066.98119521924
Nm_2_3-L58,76.0775438192741
Nm_2_3-L108,94.2579781946567
Nm_2_3-L21,163.809253839111
Nm_2_3-L2,239.323736864871
Nm_2_3-L104,70.549722469088
Nm_2_3-L22,326.169233727153
Nm_2_3-L89,58.2602342960555
Nm_2_3-L81,36.0667813500723
Nm_2_3-L82,87.3420315583592
Nm_2_3-L15,91.3153325523831
Nm_2_3-L94,73.7537723882689
Nm_2_3-L103,98.4135508520873
Nm_2_3-L74,256.660898645921
Nm_2_3-L77,29.5888147534731
Nm_2_3-L18,552.947595026165
Nm_2_3-L71,77.1657331120422
Nm_2_3-L26,229.468749439628
Nm_2_3-L7,209.827037062123
Nm_2_3-L54,685.084752838453
Nm_2_3-L23,338.609471356593
Nm_2_3-L20,940.375848893459
Nm_2_3-L33,120.920740192516
Nm_2_3-L50,2809.97607213182
Nm_2_3-L16,163.883373609895
Nm_2_3-L47,57.0197892599953
Nm_2_3-L45,234.833918451541
Nm_2_3-L37,88.8283546553085
Nm_2_3-L43,1693.67543602279
Nm_2_3-L62,163.916735767633
Nm_2_3-L87,167.737532086313
Nm_2_3-L102,495.600820972556
Nm_2_3-L42,2219.04026042925
Nm_2_3-L41,115.456333973267
Nm_2_3-L83,165.311322592503
Nm_2_3-L96,762.940962296689
Nm_2_3-L48,471.094796966965
Nm_2_3-L72,33.0317446280427
Nm_2_3-L52,72.5641242664909
Nm_2_3-L67,10.615638260951
Nm_2_3-L35,62.6050141182941
Nm_2_3-L51,70.1241518962027
Nm_2_3-L10,542.854349851938
Nm_2_3-L85,150.944267662182
Nm_2_3-L30,101.431113751379
Nm_2_3-L9,271.596525521039
Nm_2_3-L55,935.51167900142
Nm_2_3-L44,75.5935891016007
Nm_2_3-L86,126.840222833361
Nm_2_3-L36,266.185707629081
Nm_2_3-L53,555.943831521463
Nm_2_3-L19,254.486747699816
Nm_2_3-L60,222.651299828549
Nm_2_3-L14,223.357921087117
Nm_2_3-L98,207.520145751718
Nm_2_3-L32,47.4810097011012
Nm_2_3-L101,464.032635380733
Nm_2_3-L78,2240.87488107105
Nm_2_3-L97,244.874292452125
Nm_2_3-L59,150.699907843967
Nm_2_3-L38,216.638003081161
Nm_2_3-L76,385.639552472039
Nm_2_3-L25,40.2226846242741
Nm_2_3-L100,50.7222485490398
Nm_2_3-L40,500.5255833387
Nm_2_3-L13,177.49344433617
Nm_2_3-L1,24.8875375477774
Nm_2_3-L73,255.753426201469
Nm_2_3-L27,274.476573698327
Nm_2_3-L99,24.3856164532414
Nm_2_3-L68,108.268857448797
Nm_2_3-L28,42.3354989673748
Nm_2_3-L17,573.180468316767
Nm_2_3-L90,45.8686914978387
Nm_2_3-L107,261.484147366517
Nm_2_3-L64,53.9695509772802
Nm_2_3-L11,440.231042315644
Nm_2_3-L6,48.7504538728761
Nm_2_3-L29,300.135756185286
Nm_2_3-L24,244.446602730172
Nm_2_3-L79,614.769727254404
Nm_2_3-L56,126.743885253239
Nm_2_3-L91,122.184754150677
Nm_2_3-L65,179.450287268833
Nm_2_3-L75,275.658094477573
Nm_2_3-L3,187.075955506485
Nm_2_3-L109,1178.34644534025
Nm_2_3-L95,91.0310195007168
Nm_2_3-L63,1097.95015881311
Nm_2_3-L66,171.007614116449
Nm_2_3-L69,106.703934645777
Nm_2_3-L106,56.3980405535115
Nm_2_3-L84,165.592327639369
Nm_2_3-L5,173.194390871519
Nm_2_3-L80,185.946831479294
Nm_2_3-L46,98.7827480864085
Nm_2_3-L31,134.07370316104
Nm_4_3-L39,160.005441341832
Nm_4_3-L61,46.1141265080034
Nm_4_3-L49,515.202568075317
Nm_4_3-L12,350.040833683819
Nm_4_3-L88,201.820516466402
Nm_4_3-L70,8333.77562776477
Nm_4_3-L4,8236.10002436911
Nm_4_3-L92,279.875734358072
Nm_4_3-L57,620.795119476315
Nm_4_3-L8,208.115880757719
Nm_4_3-L105,223.862082076671
Nm_4_3-L34,383.79826968611
Nm_4_3-L93,1194.60398383937
Nm_4_3-L58,95.5145777308586
Nm_4_3-L108,131.454350011003
Nm_4_3-L21,58.7051329130347
Nm_4_3-L2,263.994653408394
Nm_4_3-L104,468.64190447474
Nm_4_3-L22,254.780332911406
Nm_4_3-L89,273.563028734516
Nm_4_3-L81,82.4221222540567
Nm_4_3-L82,178.10577771986
Nm_4_3-L15,6.0177303532317
Nm_4_3-L94,134.753678505536
Nm_4_3-L103,72.2946202757772
Nm_4_3-L74,251.915387876916
Nm_4_3-L77,116.300987778737
Nm_4_3-L18,367.01344950115
Nm_4_3-L71,161.066125265445
Nm_4_3-L26,195.309910191301
Nm_4_3-L7,218.794202661534
Nm_4_3-L54,722.201983217788
Nm_4_3-L23,212.09415170248
Nm_4_3-L20,693.199301046189
Nm_4_3-L33,623.089716254434
Nm_4_3-L50,1033.10825182615
Nm_4_3-L16,126.455117034675
Nm_4_3-L47,123.942207795715
Nm_4_3-L45,34.575200865461
Nm_4_3-L37,337.986615705346
Nm_4_3-L43,3428.86081523372
Nm_4_3-L62,309.203132315043
Nm_4_3-L87,194.506553448264
Nm_4_3-L102,426.341414487691
Nm_4_3-L42,2173.80498143134
Nm_4_3-L41,72.7593539547774
Nm_4_3-L83,18.2212377975298
Nm_4_3-L96,395.237149892369
Nm_4_3-L48,298.992640750793
Nm_4_3-L72,12.8432916474026
Nm_4_3-L52,238.653839496284
Nm_4_3-L67,11.7172135088192
Nm_4_3-L35,40.5597073300989
Nm_4_3-L51,52.2502586594295
Nm_4_3-L10,338.00836431087
Nm_4_3-L85,212.46914218405
Nm_4_3-L30,106.691769296991
Nm_4_3-L9,284.212194808907
Nm_4_3-L55,212.236833350427
Nm_4_3-L44,154.354338313183
Nm_4_3-L86,146.637961506431
Nm_4_3-L36,251.207878056627
Nm_4_3-L53,359.726485401817
Nm_4_3-L19,367.069286148418
Nm_4_3-L60,202.247727906672
Nm_4_3-L14,206.529079311089
Nm_4_3-L98,218.241478544111
Nm_4_3-L32,121.876425551351
Nm_4_3-L101,624.806155164356
Nm_4_3-L78,309.740255067524
Nm_4_3-L97,433.350984566115
Nm_4_3-L59,89.8694282812798
Nm_4_3-L38,250.755572079374
Nm_4_3-L76,269.955962451389
Nm_4_3-L25,302.277386199652
Nm_4_3-L100,16.9540143377201
Nm_4_3-L40,643.944014904448
Nm_4_3-L13,313.145314688883
Nm_4_3-L1,404.676652719771
Nm_4_3-L73,620.319248268327
Nm_4_3-L27,191.850726706565
Nm_4_3-L99,83.3181284222544
Nm_4_3-L68,199.255451302756
Nm_4_3-L28,570.0413993961
Nm_4_3-L17,24155.6610899361
Nm_4_3-L90,76.2265678257212
Nm_4_3-L107,293.28176758152
Nm_4_3-L64,59.3395951948348
Nm_4_3-L11,437.137482550477
Nm_4_3-L6,166.233420870609
Nm_4_3-L29,438.170647284658
Nm_4_3-L24,223.864648085086
Nm_4_3-L79,333.44028240046
Nm_4_3-L56,207.657196093783
Nm_4_3-L91,359.24624777387
Nm_4_3-L65,182.386410387887
Nm_4_3-L75,177.277208213922
Nm_4_3-L3,90.2072107888526
Nm_4_3-L109,1726.72063031004
Nm_4_3-L95,137.54127198543
Nm_4_3-L63,7889.6606632352
Nm_4_3-L66,359.593559125479
Nm_4_3-L69,383.675187684378
Nm_4_3-L106,144.884456024552
Nm_4_3-L84,443.586273305891
Nm_4_3-L5,236.234487794165
Nm_4_3-L80,175.486935752915
Nm_4_3-L46,215.347107563443
Nm_4_3-L31,19.0154218329253
Nm_3_4-L39,283.365017698447
Nm_3_4-L61,536.226082402752
Nm_3_4-L49,329.964924416356
Nm_3_4-L12,597.180007474152
Nm_3_4-L88,188.747248590519
Nm_3_4-L70,776.121046361038
Nm_3_4-L4,13066.5674718786
Nm_3_4-L92,325.275363407764
Nm_3_4-L57,6305.43447894762
Nm_3_4-L8,493.826086465963
Nm_3_4-L105,149.322434200178
Nm_3_4-L34,233.17484852517
Nm_3_4-L93,1790.34658605921
Nm_3_4-L58,1399.4972312481
Nm_3_4-L108,242.089777406122
Nm_3_4-L21,279.342921059046
Nm_3_4-L2,81.0252459228079
Nm_3_4-L104,382.901486247901
Nm_3_4-L22,604.746659706635
Nm_3_4-L89,161.504510440034
Nm_3_4-L81,89.3991356157498
Nm_3_4-L82,186.403566951954
Nm_3_4-L15,188.315310357035
Nm_3_4-L94,1840.31860720813
Nm_3_4-L103,182.880236835513
Nm_3_4-L74,1816.66141853282
Nm_3_4-L77,474.706888929332
Nm_3_4-L18,379.006592289653
Nm_3_4-L71,114.078010721865
Nm_3_4-L26,572.065809939011
Nm_3_4-L7,165.616906740168
Nm_3_4-L54,849.31651097206
Nm_3_4-L23,501.508371566507
Nm_3_4-L20,1356.34306357655
Nm_3_4-L33,135.971284679303
Nm_3_4-L50,155.034571088809
Nm_3_4-L16,20.9151722530931
Nm_3_4-L47,58.3808831618086
Nm_3_4-L45,185.478195527266
Nm_3_4-L37,2813.13932506602
Nm_3_4-L43,571.313400887786
Nm_3_4-L62,87.5386568054175
Nm_3_4-L87,842.874930744262
Nm_3_4-L102,807.926669817205
Nm_3_4-L42,205.168845614421
Nm_3_4-L41,3091.08457120594
Nm_3_4-L83,196.190680464164
Nm_3_4-L96,441.315199936445
Nm_3_4-L48,363.964292342659
Nm_3_4-L72,853.509755187437
Nm_3_4-L52,5535.56605323735
Nm_3_4-L67,79.9857122774861
Nm_3_4-L35,348.820972202714
Nm_3_4-L51,30.6796913095276
Nm_3_4-L10,219.539162295602
Nm_3_4-L85,55.6400697447892
Nm_3_4-L30,167.895554990893
Nm_3_4-L9,232.145618388513
Nm_3_4-L55,247.712929822235
Nm_3_4-L44,1292.94586324516
Nm_3_4-L86,277.620863496012
Nm_3_4-L36,744.270013330433
Nm_3_4-L53,170.709610849754
Nm_3_4-L19,152.954763562429
Nm_3_4-L60,42.982259109265
Nm_3_4-L14,303.93390893365
Nm_3_4-L98,1118.71099194411
Nm_3_4-L32,439.166023725176
Nm_3_4-L101,828.789083537005
Nm_3_4-L78,388.764914034949
Nm_3_4-L97,1173.24974380887
Nm_3_4-L59,7762.41024425926
Nm_3_4-L38,251.511991841704
Nm_3_4-L76,195.920685221075
Nm_3_4-L25,433.008595539937
Nm_3_4-L100,270.866180735486
Nm_3_4-L40,290.262790244817
Nm_3_4-L13,360.736579340197
Nm_3_4-L1,185.731870301659
Nm_3_4-L73,22.1589014936895
Nm_3_4-L27,232.249390574541
Nm_3_4-L99,1906.01062392097
Nm_3_4-L68,277.877020851972
Nm_3_4-L28,769.374266754414
Nm_3_4-L17,8238.60651741227
Nm_3_4-L90,769.922336846074
Nm_3_4-L107,485.62132635572
Nm_3_4-L64,39.9100585143229
Nm_3_4-L11,402.123937398446
Nm_3_4-L6,72.8144881157067
Nm_3_4-L29,220.312209520184
Nm_3_4-L24,85.8125433794465
Nm_3_4-L79,12.9667729988304
Nm_3_4-L56,141.555641269017
Nm_3_4-L91,4145.07484136953
Nm_3_4-L65,350.517868849046
Nm_3_4-L75,298.736045264321
Nm_3_4-L3,92.8571296196383
Nm_3_4-L109,573.709769006205
Nm_3_4-L95,3841.77728799826
Nm_3_4-L63,205.171730874131
Nm_3_4-L66,224.086825459671
Nm_3_4-L69,328.772560149152
Nm_3_4-L106,142.468006073767
Nm_3_4-L84,3817.92039878751
Nm_3_4-L5,344.285750548613
Nm_3_4-L80,802.237009056421
Nm_3_4-L46,444.81221760825
Nm_3_4-L31,51.2703317758799
Nm_5_4-L39,418.133273183561
Nm_5_4-L61,559.526630577803
Nm_5_4-L49,490.597001054939
Nm_5_4-L12,841.558217790347
Nm_5_4-L88,141.989421719846
Nm_5_4-L70,56738.0778411274
Nm_5_4-L4,9916.72814822439
Nm_5_4-L92,607.905504445839
Nm_5_4-L57,6527.09647228754
Nm_5_4-L8,1303.45358875076
Nm_5_4-L105,232.191380999076
Nm_5_4-L34,189.982481414976
Nm_5_4-L93,1242.35770788132
Nm_5_4-L58,1402.03085702134
Nm_5_4-L108,188.434875315133
Nm_5_4-L21,50.3608435087286
Nm_5_4-L2,54.2940999570985
Nm_5_4-L104,266.214377735973
Nm_5_4-L22,529.952996631665
Nm_5_4-L89,301.073203585796
Nm_5_4-L81,144.242864762067
Nm_5_4-L82,150.181299507185
Nm_5_4-L15,428.351332723819
Nm_5_4-L94,1809.30221762988
Nm_5_4-L103,123.599696021797
Nm_5_4-L74,2948.65813168467
Nm_5_4-L77,340.902913544477
Nm_5_4-L18,515.45703639554
Nm_5_4-L71,72.210430300834
Nm_5_4-L26,462.381048798233
Nm_5_4-L7,300.84072201164
Nm_5_4-L54,1069.86654494353
Nm_5_4-L23,46.4891439512806
Nm_5_4-L20,916.804504308096
Nm_5_4-L33,112.946927892383
Nm_5_4-L50,2041.04254418904
Nm_5_4-L16,164.584029321895
Nm_5_4-L47,199.477775194593
Nm_5_4-L45,296.349037948319
Nm_5_4-L37,1775.81679914724
Nm_5_4-L43,169.354730883502
Nm_5_4-L62,116.212801229514
Nm_5_4-L87,922.889494327407
Nm_5_4-L102,771.325876356549
Nm_5_4-L42,189.820237260282
Nm_5_4-L41,4156.50258493886
Nm_5_4-L83,193.263089177418
Nm_5_4-L96,819.314037904952
Nm_5_4-L48,370.858606210111
Nm_5_4-L72,4085.72920576618
Nm_5_4-L52,5120.28949878421
Nm_5_4-L67,183.213193132116
Nm_5_4-L35,519.021281904558
Nm_5_4-L51,229.659548265555
Nm_5_4-L10,375.219774713118
Nm_5_4-L85,131.10224393894
Nm_5_4-L30,540.832869549293
Nm_5_4-L9,99.5858333602002
Nm_5_4-L55,592.486406524299
Nm_5_4-L44,895.115437791068
Nm_5_4-L86,459.717347498394
Nm_5_4-L36,290.0267813965
Nm_5_4-L53,59.8395668720208
Nm_5_4-L19,314.861296633575
Nm_5_4-L60,42.5354724094758
Nm_5_4-L14,843.858528493882
Nm_5_4-L98,10338.3192266947
Nm_5_4-L32,307.930097737859
Nm_5_4-L101,706.846458223857
Nm_5_4-L78,1693.68063503654
Nm_5_4-L97,1120.60971222953
Nm_5_4-L59,581.082719128987
Nm_5_4-L38,191.096017240899
Nm_5_4-L76,192.910958902133
Nm_5_4-L25,54.9283664382772
Nm_5_4-L100,301.637734407555
Nm_5_4-L40,202.886223416358
Nm_5_4-L13,305.227658706066
Nm_5_4-L1,261.448793441892
Nm_5_4-L73,58.8783146992518
Nm_5_4-L27,131.101828791316
Nm_5_4-L99,1847.01815849766
Nm_5_4-L68,10044.7206090158
Nm_5_4-L28,1132.90502779613
Nm_5_4-L17,2235.71845205551
Nm_5_4-L90,547.632614969579
Nm_5_4-L107,271.723364829278
Nm_5_4-L64,34.5669794415432
Nm_5_4-L11,341.565313796799
Nm_5_4-L6,152.286363303577
Nm_5_4-L29,175.359726221475
Nm_5_4-L24,5380.07104607026
Nm_5_4-L79,93.6496829259131
Nm_5_4-L56,238.196996544274
Nm_5_4-L91,7793.81745039282
Nm_5_4-L65,280.877393969043
Nm_5_4-L75,1236.71328344326
Nm_5_4-L3,171.195253323964
Nm_5_4-L109,1240.31774935383
Nm_5_4-L95,1857.19648262706
Nm_5_4-L63,431.168724324218
Nm_5_4-L66,342.933492380467
Nm_5_4-L69,244.795994933706
Nm_5_4-L106,195.537986477259
Nm_5_4-L84,6708.01041038927
Nm_5_4-L5,417.031687061303
Nm_5_4-L80,675.127078438591
Nm_5_4-L46,178.491914460698
Nm_5_4-L31,186.866954455606
Nm_4_5-L39,431.414676295504
Nm_4_5-L61,274.395065215716
Nm_4_5-L49,2192.23340275149
Nm_4_5-L12,1539.54020223941
Nm_4_5-L88,264.439191745754
Nm_4_5-L70,16834.5121287398
Nm_4_5-L4,3958.83732692269
Nm_4_5-L92,1565.6590209855
Nm_4_5-L57,2964.90985779916
Nm_4_5-L8,5561.38143761324
Nm_4_5-L105,640.779690965856
Nm_4_5-L34,358.844440007861
Nm_4_5-L93,799.765335194966
Nm_4_5-L58,243.984327187879
Nm_4_5-L108,1002.59069294694
Nm_4_5-L21,43.9653292300484
Nm_4_5-L2,354.711546810461
Nm_4_5-L104,41.140403528854
Nm_4_5-L22,629.339830066574
Nm_4_5-L89,19.4940688329714
Nm_4_5-L81,270.265554793435
Nm_4_5-L82,79.9304816578373
Nm_4_5-L15,192.461207111067
Nm_4_5-L94,139.036502365377
Nm_4_5-L103,1405.07459917814
Nm_4_5-L74,3251.65184670623
Nm_4_5-L77,124.228377842625
Nm_4_5-L18,892.793250043037
Nm_4_5-L71,176.519654902282
Nm_4_5-L26,1916.73196588975
Nm_4_5-L7,536.968704792117
Nm_4_5-L54,1042.86326086014
Nm_4_5-L23,543.347629969458
Nm_4_5-L20,1516.3663702234
Nm_4_5-L33,45.4599147677284
Nm_4_5-L50,69.9625435001777
Nm_4_5-L16,3.99863024915644
Nm_4_5-L47,857.502663476301
Nm_4_5-L45,1291.62985494322
Nm_4_5-L37,5332.32518212134
Nm_4_5-L43,79.8109436314226
Nm_4_5-L62,120.046677189378
Nm_4_5-L87,2205.09954751275
Nm_4_5-L102,2251.17665373904
Nm_4_5-L42,923.653604434066
Nm_4_5-L41,1555.94717186887
Nm_4_5-L83,1072.23967783594
Nm_4_5-L96,4724.71382316977
Nm_4_5-L48,1649.61160542989
Nm_4_5-L72,340.168658805888
Nm_4_5-L52,322.238344305377
Nm_4_5-L67,48.810396700539
Nm_4_5-L35,2767.2134363296
Nm_4_5-L51,541.080999713861
Nm_4_5-L10,180.04274436375
Nm_4_5-L85,1927.85613100615
Nm_4_5-L30,393.994840189412
Nm_4_5-L9,698.626695517139
Nm_4_5-L55,518.44061722807
Nm_4_5-L44,2494.68166650676
Nm_4_5-L86,3253.92274187504
Nm_4_5-L36,2349.15959693444
Nm_4_5-L53,12.8045650548833
Nm_4_5-L19,1275.62542317653
Nm_4_5-L60,77.6803432225302
Nm_4_5-L14,287.23169841341
Nm_4_5-L98,5337.62345076089
Nm_4_5-L32,10538.3180074164
Nm_4_5-L101,2942.00627649446
Nm_4_5-L78,1441.89406831499
Nm_4_5-L97,5210.05602985307
Nm_4_5-L59,2827.24536946672
Nm_4_5-L38,1720.96093590633
Nm_4_5-L76,404.809250200149
Nm_4_5-L25,979.782561263229
Nm_4_5-L100,40.5329747207349
Nm_4_5-L40,262.797507454538
Nm_4_5-L13,259.425533433383
Nm_4_5-L1,108.63918975749
Nm_4_5-L73,1060.57989205213
Nm_4_5-L27,1216.01458277405
Nm_4_5-L99,1145.23929997864
Nm_4_5-L68,117.553340980673
Nm_4_5-L28,884.450898247646
Nm_4_5-L17,4446.76456494192
Nm_4_5-L90,422.934191272531
Nm_4_5-L107,961.946356069931
Nm_4_5-L64,254.835959398814
Nm_4_5-L11,1923.59531107849
Nm_4_5-L6,132.494115693568
Nm_4_5-L29,2066.46227279207
Nm_4_5-L24,6473.16057850674
Nm_4_5-L79,23.1276322247366
Nm_4_5-L56,2027.38475566736
Nm_4_5-L91,410.247239417488
Nm_4_5-L65,106.481092719822
Nm_4_5-L75,1595.30269702369
Nm_4_5-L3,72.4928148781901
Nm_4_5-L109,1007.0623167516
Nm_4_5-L95,1673.83719084132
Nm_4_5-L63,87.1923196451203
Nm_4_5-L66,274.614691264797
Nm_4_5-L69,1115.36530292683
Nm_4_5-L106,289.590210829244
Nm_4_5-L84,2899.69208981065
Nm_4_5-L5,171.300796878429
Nm_4_5-L80,1765.90968870564
Nm_4_5-L46,1108.91868576392
Nm_4_5-L31,222.187153209791
Nm_6_5-L39,373.79025408688
Nm_6_5-L61,206.203515948432
Nm_6_5-L49,3842.39835641348
Nm_6_5-L12,1988.73654683687
Nm_6_5-L88,664.241701199175
Nm_6_5-L70,30266.1143922914
Nm_6_5-L4,5703.3402444043
Nm_6_5-L92,1679.29357463183
Nm_6_5-L57,3527.72711176598
Nm_6_5-L8,2283.68259536904
Nm_6_5-L105,4934.69422052252
Nm_6_5-L34,872.586743554575
Nm_6_5-L93,1011.40036597192
Nm_6_5-L58,136.11849906727
Nm_6_5-L108,850.999508060379
Nm_6_5-L21,18.3099234419839
Nm_6_5-L2,308.737017128361
Nm_6_5-L104,97.8999035043914
Nm_6_5-L22,2519.66490820049
Nm_6_5-L89,148.025366137738
Nm_6_5-L81,362.251981653363
Nm_6_5-L82,110.801402753833
Nm_6_5-L15,238.390710801993
Nm_6_5-L94,235.848709824351
Nm_6_5-L103,2018.85891213849
Nm_6_5-L74,2234.617113884
Nm_6_5-L77,187.810158110354
Nm_6_5-L18,2688.13535269016
Nm_6_5-L71,173.755347000824
Nm_6_5-L26,1965.36010769318
Nm_6_5-L7,526.78505318892
Nm_6_5-L54,914.997736848403
Nm_6_5-L23,770.753916828836
Nm_6_5-L20,1045.73883751977
Nm_6_5-L33,68.2304739712187
Nm_6_5-L50,648.026663355003
